tipo_doc,co_mun,registro_tombo,exer_orç,co_orgao,co_uni_orcamentaria,data_empenho,nu_empenho,data_ref
983,061,05000000000000066258,202000,05,01,20200728,28070001,202311
983,061,05000000000000066259,202000,05,01,20200728,28070001,202311
983,061,03000000000000066286,202000,03,01,20200925,25090001,202311
983,061,03000000000000066287,202000,03,01,20200924,24090001,202311
983,061,05000000000000065197,202000,05,01,20200330,30030010,202311
983,061,05000000000000065200,202000,05,01,20200330,30030010,202311
983,061,05000000000000065208,202000,05,01,20200330,30030010,202311
983,061,05000000000000065224,202000,05,01,20200330,30030010,202311
983,061,05000000000000066118,202000,05,01,20200708,08070001,202311
983,061,05000000000000066157,202000,05,01,20200708,08070001,202311
983,061,05000000000000066162,202000,05,01,20200708,08070001,202311
983,061,05000000000000066163,202000,05,01,20200708,08070001,202311
983,061,05000000000000066164,202000,05,01,20200708,08070001,202311
983,061,05000000000000066167,202000,05,01,20200708,08070001,202311
983,061,05000000000000066196,202000,05,01,20200708,08070001,202311
983,061,05000000000000066223,202000,05,01,20200708,08070001,202311
983,061,05000000000000066238,202000,05,01,20200708,08070001,202311
983,061,05000000000000066240,202000,05,01,20200708,08070001,202311
983,061,05000000000000066244,202000,05,01,20200708,08070001,202311
983,061,03000000000000049333,201600,03,01,20160721,21070004,202311
983,061,03000000000000049335,201600,03,01,20160721,21070004,202311
983,061,03000000000000049380,201600,03,01,20160721,21070004,202311
983,061,03000000000000049387,201600,03,01,20160721,21070004,202311
983,061,03000000000000049337,201600,03,01,20160721,21070004,202311
983,061,03000000000000046766,201400,03,01,20140205,5020001,202311
983,061,03000000000000047170,201400,03,01,20140205,5020001,202311
983,061,03000000000000049332,201600,03,01,20160721,21070004,202311
983,061,03000000000000049334,201600,03,01,20160721,21070004,202311
983,061,03000000000000049345,201600,03,01,20160721,21070004,202311
983,061,03000000000000046731,201400,03,01,20140205,5020001,202311
983,061,03000000000000046791,201400,03,01,20140205,5020001,202311
983,061,03000000000000046855,201400,03,01,20140205,5020001,202311
983,061,03000000000000047042,201400,03,01,20140205,5020001,202311
983,061,03000000000000047130,201400,03,01,20140205,5020001,202311
983,061,03000000000000047132,201400,03,01,20140205,5020001,202311
983,061,03000000000000047136,201400,03,01,20140205,5020001,202311
983,061,03000000000000047139,201400,03,01,20140205,5020001,202311
983,061,03000000000000047142,201400,03,01,20140205,5020001,202311
983,061,03000000000000047143,201400,03,01,20140205,5020001,202311
983,061,03000000000000047144,201400,03,01,20140205,5020001,202311
983,061,03000000000000047145,201400,03,01,20140205,5020001,202311
983,061,03000000000000047146,201400,03,01,20140205,5020001,202311
983,061,03000000000000047151,201400,03,01,20140205,5020001,202311
983,061,03000000000000047152,201400,03,01,20140205,5020001,202311
983,061,03000000000000047154,201400,03,01,20140205,5020001,202311
983,061,03000000000000047156,201400,03,01,20140205,5020001,202311
983,061,03000000000000047160,201400,03,01,20140205,5020001,202311
983,061,03000000000000047166,201400,03,01,20140205,5020001,202311
983,061,03000000000000047230,201400,03,01,20140205,5020001,202311
983,061,03000000000000047233,201400,03,01,20140205,5020001,202311
983,061,03000000000000047236,201400,03,01,20140205,5020001,202311
983,061,03000000000000047237,201400,03,01,20140205,5020001,202311
983,061,03000000000000047240,201400,03,01,20140205,5020001,202311
983,061,03000000000000047242,201400,03,01,20140205,5020001,202311
983,061,03000000000000047249,201400,03,01,20140205,5020001,202311
983,061,03000000000000047257,201400,03,01,20140205,5020001,202311
983,061,03000000000000047262,201400,03,01,20140205,5020001,202311
983,061,03000000000000047263,201400,03,01,20140205,5020001,202311
983,061,03000000000000047288,201400,03,01,20140205,5020001,202311
983,061,03000000000000047380,201400,03,01,20140205,5020001,202311
983,061,03000000000000047411,201400,03,01,20140205,5020001,202311
983,061,03000000000000047421,201400,03,01,20140205,5020001,202311
983,061,03000000000000047458,201400,03,01,20140205,5020001,202311
983,061,03000000000000047515,201400,03,01,20140205,5020001,202311
983,061,03000000000000049343,201600,03,01,20160721,21070004,202311
983,061,03000000000000049388,201600,03,01,20160721,21070004,202311
983,061,03000000000000046979,201400,03,01,20140205,5020001,202311
983,061,03000000000000049336,201600,03,01,20160721,21070004,202311
983,061,03000000000000044850,201400,03,01,20140205,5020001,202311
983,061,03000000000000044851,201400,03,01,20140205,5020001,202311
983,061,03000000000000044857,201400,03,01,20140205,5020001,202311
983,061,03000000000000046441,201400,03,01,20140205,5020001,202311
983,061,03000000000000046459,201400,03,01,20140205,5020001,202311
983,061,03000000000000031491,196900,03,01,19691231,,202311
983,061,03000000000000031492,196900,03,01,19691231,,202311
983,061,03000000000000046745,201400,03,01,20140205,5020001,202311
983,061,03000000000000046760,201400,03,01,20140205,5020001,202311
983,061,03000000000000046773,201400,03,01,20140205,5020001,202311
983,061,03000000000000046882,201400,03,01,20140205,5020001,202311
983,061,03000000000000047018,201400,03,01,20140205,5020001,202311
983,061,03000000000000047048,201400,03,01,20140205,5020001,202311
983,061,03000000000000047057,201400,03,01,20140205,5020001,202311
983,061,03000000000000047064,201400,03,01,20140205,5020001,202311
983,061,03000000000000047089,201400,03,01,20140205,5020001,202311
983,061,03000000000000047138,201400,03,01,20140205,5020001,202311
983,061,03000000000000047185,201400,03,01,20140205,5020001,202311
983,061,03000000000000047199,201400,03,01,20140205,5020001,202311
983,061,03000000000000047222,201400,03,01,20140205,5020001,202311
983,061,03000000000000047232,201400,03,01,20140205,5020001,202311
983,061,03000000000000047294,201400,03,01,20140205,5020001,202311
983,061,03000000000000047302,201400,03,01,20140205,5020001,202311
983,061,03000000000000047307,201400,03,01,20140205,5020001,202311
983,061,03000000000000047358,201400,03,01,20140205,5020001,202311
983,061,03000000000000047525,201400,03,01,20140205,5020001,202311
983,061,03000000000000049873,196900,03,01,19691231,,202311
983,061,03000000000000049878,196900,03,01,19691231,,202311
983,061,03000000000000049880,196900,03,01,19691231,,202311
983,061,03000000000000037376,201400,03,01,20140205,5020001,202311
983,061,03000000000000037377,201400,03,01,20140205,5020001,202311
983,061,03000000000000037305,201400,03,01,20140205,5020001,202311
983,061,03000000000000037332,201400,03,01,20140205,5020001,202311
983,061,03000000000000037353,201400,03,01,20140205,5020001,202311
983,061,03000000000000037356,201400,03,01,20140205,5020001,202311
983,061,03000000000000037369,201400,03,01,20140205,5020001,202311
983,061,03000000000000037381,201400,03,01,20140205,5020001,202311
983,061,03000000000000049881,196900,03,01,19691231,,202311
983,061,03000000000000037317,201400,03,01,20140205,5020001,202311
983,061,03000000000000037321,201400,03,01,20140205,5020001,202311
983,061,03000000000000037337,201400,03,01,20140205,5020001,202311
983,061,03000000000000049879,196900,03,01,19691231,,202311
983,061,03000000000000049872,196900,03,01,19691231,,202311
983,061,03000000000000049874,196900,03,01,19691231,,202311
983,061,03000000000000049876,196900,03,01,19691231,,202311
983,061,03000000000000049877,196900,03,01,19691231,,202311
983,061,03000000000000049854,196900,03,01,19691231,,202311
983,061,03000000000000048792,196900,03,01,19691231,,202311
983,061,03000000000000048789,196900,03,01,19691231,,202311
983,061,03000000000000048786,196900,03,01,19691231,,202311
983,061,03000000000000048787,196900,03,01,19691231,,202311
983,061,03000000000000048791,196900,03,01,19691231,,202311
983,061,03000000000000048793,196900,03,01,19691231,,202311
983,061,03000000000000048794,196900,03,01,19691231,,202311
983,061,03000000000000044606,201400,03,01,20140205,5020001,202311
983,061,03000000000000044613,201400,03,01,20140205,5020001,202311
983,061,03000000000000044300,201400,03,01,20140205,5020001,202311
983,061,03000000000000044442,201400,03,01,20140205,5020001,202311
983,061,03000000000000044443,201400,03,01,20140205,5020001,202311
983,061,03000000000000044444,201400,03,01,20140205,5020001,202311
983,061,03000000000000044445,201400,03,01,20140205,5020001,202311
983,061,03000000000000044447,201400,03,01,20140205,5020001,202311
983,061,03000000000000044448,201400,03,01,20140205,5020001,202311
983,061,03000000000000044449,201400,03,01,20140205,5020001,202311
983,061,03000000000000044450,201400,03,01,20140205,5020001,202311
983,061,03000000000000044451,201400,03,01,20140205,5020001,202311
983,061,03000000000000044452,201400,03,01,20140205,5020001,202311
983,061,03000000000000044454,201400,03,01,20140205,5020001,202311
983,061,03000000000000044455,201400,03,01,20140205,5020001,202311
983,061,03000000000000044456,201400,03,01,20140205,5020001,202311
983,061,03000000000000044457,201400,03,01,20140205,5020001,202311
983,061,03000000000000044458,201400,03,01,20140205,5020001,202311
983,061,03000000000000044459,201400,03,01,20140205,5020001,202311
983,061,03000000000000044460,201400,03,01,20140205,5020001,202311
983,061,03000000000000044461,201400,03,01,20140205,5020001,202311
983,061,03000000000000044760,201400,03,01,20140205,5020001,202311
983,061,03000000000000044761,201400,03,01,20140205,5020001,202311
983,061,03000000000000044762,201400,03,01,20140205,5020001,202311
983,061,03000000000000044763,201400,03,01,20140205,5020001,202311
983,061,03000000000000044764,201400,03,01,20140205,5020001,202311
983,061,03000000000000044765,201400,03,01,20140205,5020001,202311
983,061,03000000000000044766,201400,03,01,20140205,5020001,202311
983,061,03000000000000044767,201400,03,01,20140205,5020001,202311
983,061,03000000000000044768,201400,03,01,20140205,5020001,202311
983,061,03000000000000044769,201400,03,01,20140205,5020001,202311
983,061,03000000000000044770,201400,03,01,20140205,5020001,202311
983,061,03000000000000044771,201400,03,01,20140205,5020001,202311
983,061,03000000000000044772,201400,03,01,20140205,5020001,202311
983,061,03000000000000044773,201400,03,01,20140205,5020001,202311
983,061,03000000000000044774,201400,03,01,20140205,5020001,202311
983,061,03000000000000044775,201400,03,01,20140205,5020001,202311
983,061,03000000000000044776,201400,03,01,20140205,5020001,202311
983,061,03000000000000044777,201400,03,01,20140205,5020001,202311
983,061,03000000000000044778,201400,03,01,20140205,5020001,202311
983,061,03000000000000044779,201400,03,01,20140205,5020001,202311
983,061,03000000000000044780,201400,03,01,20140205,5020001,202311
983,061,03000000000000044781,201400,03,01,20140205,5020001,202311
983,061,03000000000000044782,201400,03,01,20140205,5020001,202311
983,061,03000000000000044783,201400,03,01,20140205,5020001,202311
983,061,03000000000000044784,201400,03,01,20140205,5020001,202311
983,061,03000000000000044785,201400,03,01,20140205,5020001,202311
983,061,03000000000000044786,201400,03,01,20140205,5020001,202311
983,061,03000000000000044787,201400,03,01,20140205,5020001,202311
983,061,03000000000000044788,201400,03,01,20140205,5020001,202311
983,061,03000000000000044789,201400,03,01,20140205,5020001,202311
983,061,03000000000000044790,201400,03,01,20140205,5020001,202311
983,061,03000000000000044791,201400,03,01,20140205,5020001,202311
983,061,03000000000000044463,201400,03,01,20140205,5020001,202311
983,061,03000000000000044464,201400,03,01,20140205,5020001,202311
983,061,03000000000000044465,201400,03,01,20140205,5020001,202311
983,061,03000000000000044466,201400,03,01,20140205,5020001,202311
983,061,03000000000000044467,201400,03,01,20140205,5020001,202311
983,061,03000000000000044468,201400,03,01,20140205,5020001,202311
983,061,03000000000000044469,201400,03,01,20140205,5020001,202311
983,061,03000000000000044470,201400,03,01,20140205,5020001,202311
983,061,03000000000000044471,201400,03,01,20140205,5020001,202311
983,061,03000000000000044472,201400,03,01,20140205,5020001,202311
983,061,03000000000000044473,201400,03,01,20140205,5020001,202311
983,061,03000000000000044475,201400,03,01,20140205,5020001,202311
983,061,03000000000000044792,201400,03,01,20140205,5020001,202311
983,061,03000000000000044793,201400,03,01,20140205,5020001,202311
983,061,03000000000000044794,201400,03,01,20140205,5020001,202311
983,061,03000000000000044795,201400,03,01,20140205,5020001,202311
983,061,03000000000000044796,201400,03,01,20140205,5020001,202311
983,061,03000000000000044797,201400,03,01,20140205,5020001,202311
983,061,03000000000000044798,201400,03,01,20140205,5020001,202311
983,061,03000000000000044799,201400,03,01,20140205,5020001,202311
983,061,03000000000000044800,201400,03,01,20140205,5020001,202311
983,061,03000000000000044491,201400,03,01,20140205,5020001,202311
983,061,03000000000000044492,201400,03,01,20140205,5020001,202311
983,061,03000000000000044493,201400,03,01,20140205,5020001,202311
983,061,03000000000000044495,201400,03,01,20140205,5020001,202311
983,061,03000000000000044496,201400,03,01,20140205,5020001,202311
983,061,03000000000000044497,201400,03,01,20140205,5020001,202311
983,061,03000000000000044498,201400,03,01,20140205,5020001,202311
983,061,03000000000000044499,201400,03,01,20140205,5020001,202311
983,061,03000000000000044500,201400,03,01,20140205,5020001,202311
983,061,03000000000000044501,201400,03,01,20140205,5020001,202311
983,061,03000000000000044502,201400,03,01,20140205,5020001,202311
983,061,03000000000000044912,201400,03,01,20140205,5020001,202311
983,061,03000000000000044913,201400,03,01,20140205,5020001,202311
983,061,03000000000000044914,201400,03,01,20140205,5020001,202311
983,061,03000000000000044915,201400,03,01,20140205,5020001,202311
983,061,03000000000000044916,201400,03,01,20140205,5020001,202311
983,061,03000000000000044917,201400,03,01,20140205,5020001,202311
983,061,03000000000000044918,201400,03,01,20140205,5020001,202311
983,061,03000000000000044919,201400,03,01,20140205,5020001,202311
983,061,03000000000000044920,201400,03,01,20140205,5020001,202311
983,061,03000000000000044921,201400,03,01,20140205,5020001,202311
983,061,03000000000000044503,201400,03,01,20140205,5020001,202311
983,061,03000000000000044504,201400,03,01,20140205,5020001,202311
983,061,03000000000000044505,201400,03,01,20140205,5020001,202311
983,061,03000000000000044506,201400,03,01,20140205,5020001,202311
983,061,03000000000000044507,201400,03,01,20140205,5020001,202311
983,061,03000000000000044508,201400,03,01,20140205,5020001,202311
983,061,03000000000000044509,201400,03,01,20140205,5020001,202311
983,061,03000000000000044510,201400,03,01,20140205,5020001,202311
983,061,03000000000000044511,201400,03,01,20140205,5020001,202311
983,061,03000000000000044512,201400,03,01,20140205,5020001,202311
983,061,03000000000000044513,201400,03,01,20140205,5020001,202311
983,061,03000000000000044514,201400,03,01,20140205,5020001,202311
983,061,03000000000000044515,201400,03,01,20140205,5020001,202311
983,061,03000000000000044516,201400,03,01,20140205,5020001,202311
983,061,03000000000000044517,201400,03,01,20140205,5020001,202311
983,061,03000000000000044518,201400,03,01,20140205,5020001,202311
983,061,03000000000000044519,201400,03,01,20140205,5020001,202311
983,061,03000000000000044520,201400,03,01,20140205,5020001,202311
983,061,03000000000000044521,201400,03,01,20140205,5020001,202311
983,061,03000000000000044522,201400,03,01,20140205,5020001,202311
983,061,03000000000000044922,201400,03,01,20140205,5020001,202311
983,061,03000000000000044923,201400,03,01,20140205,5020001,202311
983,061,03000000000000044924,201400,03,01,20140205,5020001,202311
983,061,03000000000000044925,201400,03,01,20140205,5020001,202311
983,061,03000000000000044926,201400,03,01,20140205,5020001,202311
983,061,03000000000000044927,201400,03,01,20140205,5020001,202311
983,061,03000000000000044928,201400,03,01,20140205,5020001,202311
983,061,03000000000000044929,201400,03,01,20140205,5020001,202311
983,061,03000000000000044930,201400,03,01,20140205,5020001,202311
983,061,03000000000000044931,201400,03,01,20140205,5020001,202311
983,061,03000000000000044932,201400,03,01,20140205,5020001,202311
983,061,03000000000000044477,201400,03,01,20140205,5020001,202311
983,061,03000000000000044478,201400,03,01,20140205,5020001,202311
983,061,03000000000000044479,201400,03,01,20140205,5020001,202311
983,061,03000000000000044480,201400,03,01,20140205,5020001,202311
983,061,03000000000000044481,201400,03,01,20140205,5020001,202311
983,061,03000000000000044482,201400,03,01,20140205,5020001,202311
983,061,03000000000000044483,201400,03,01,20140205,5020001,202311
983,061,03000000000000044484,201400,03,01,20140205,5020001,202311
983,061,03000000000000044485,201400,03,01,20140205,5020001,202311
983,061,03000000000000044486,201400,03,01,20140205,5020001,202311
983,061,03000000000000044487,201400,03,01,20140205,5020001,202311
983,061,03000000000000044488,201400,03,01,20140205,5020001,202311
983,061,03000000000000044489,201400,03,01,20140205,5020001,202311
983,061,03000000000000044901,201400,03,01,20140205,5020001,202311
983,061,03000000000000044902,201400,03,01,20140205,5020001,202311
983,061,03000000000000044903,201400,03,01,20140205,5020001,202311
983,061,03000000000000044904,201400,03,01,20140205,5020001,202311
983,061,03000000000000044905,201400,03,01,20140205,5020001,202311
983,061,03000000000000044906,201400,03,01,20140205,5020001,202311
983,061,03000000000000044907,201400,03,01,20140205,5020001,202311
983,061,03000000000000044908,201400,03,01,20140205,5020001,202311
983,061,03000000000000044909,201400,03,01,20140205,5020001,202311
983,061,03000000000000044910,201400,03,01,20140205,5020001,202311
983,061,03000000000000044911,201400,03,01,20140205,5020001,202311
983,061,03000000000000055781,201700,03,01,20170620,20060001,202311
983,061,03000000000000037433,201400,03,01,20140205,5020001,202311
983,061,03000000000000037436,201400,03,01,20140205,5020001,202311
983,061,03000000000000037437,201400,03,01,20140205,5020001,202311
983,061,03000000000000037440,201400,03,01,20140205,5020001,202311
983,061,03000000000000037441,201400,03,01,20140205,5020001,202311
983,061,03000000000000037444,201400,03,01,20140205,5020001,202311
983,061,03000000000000037445,201400,03,01,20140205,5020001,202311
983,061,03000000000000037448,201400,03,01,20140205,5020001,202311
983,061,03000000000000037449,201400,03,01,20140205,5020001,202311
983,061,03000000000000037525,201400,03,01,20140205,5020001,202311
983,061,03000000000000044430,201400,03,01,20140205,5020001,202311
983,061,03000000000000044431,201400,03,01,20140205,5020001,202311
983,061,03000000000000044432,201400,03,01,20140205,5020001,202311
983,061,03000000000000044433,201400,03,01,20140205,5020001,202311
983,061,03000000000000044434,201400,03,01,20140205,5020001,202311
983,061,03000000000000044435,201400,03,01,20140205,5020001,202311
983,061,03000000000000044436,201400,03,01,20140205,5020001,202311
983,061,03000000000000044437,201400,03,01,20140205,5020001,202311
983,061,03000000000000044438,201400,03,01,20140205,5020001,202311
983,061,03000000000000044439,201400,03,01,20140205,5020001,202311
983,061,03000000000000044440,201400,03,01,20140205,5020001,202311
983,061,03000000000000044542,201400,03,01,20140205,5020001,202311
983,061,03000000000000044543,201400,03,01,20140205,5020001,202311
983,061,03000000000000044544,201400,03,01,20140205,5020001,202311
983,061,03000000000000044545,201400,03,01,20140205,5020001,202311
983,061,03000000000000044546,201400,03,01,20140205,5020001,202311
983,061,03000000000000044547,201400,03,01,20140205,5020001,202311
983,061,03000000000000044548,201400,03,01,20140205,5020001,202311
983,061,03000000000000044549,201400,03,01,20140205,5020001,202311
983,061,03000000000000044550,201400,03,01,20140205,5020001,202311
983,061,03000000000000044551,201400,03,01,20140205,5020001,202311
983,061,03000000000000044552,201400,03,01,20140205,5020001,202311
983,061,03000000000000044553,201400,03,01,20140205,5020001,202311
983,061,03000000000000044408,201400,03,01,20140205,5020001,202311
983,061,03000000000000044409,201400,03,01,20140205,5020001,202311
983,061,03000000000000044410,201400,03,01,20140205,5020001,202311
983,061,03000000000000044411,201400,03,01,20140205,5020001,202311
983,061,03000000000000044412,201400,03,01,20140205,5020001,202311
983,061,03000000000000044413,201400,03,01,20140205,5020001,202311
983,061,03000000000000044414,201400,03,01,20140205,5020001,202311
983,061,03000000000000044415,201400,03,01,20140205,5020001,202311
983,061,03000000000000044416,201400,03,01,20140205,5020001,202311
983,061,03000000000000044417,201400,03,01,20140205,5020001,202311
983,061,03000000000000044418,201400,03,01,20140205,5020001,202311
983,061,03000000000000044419,201400,03,01,20140205,5020001,202311
983,061,03000000000000044420,201400,03,01,20140205,5020001,202311
983,061,03000000000000044421,201400,03,01,20140205,5020001,202311
983,061,03000000000000044422,201400,03,01,20140205,5020001,202311
983,061,03000000000000044423,201400,03,01,20140205,5020001,202311
983,061,03000000000000044424,201400,03,01,20140205,5020001,202311
983,061,03000000000000044425,201400,03,01,20140205,5020001,202311
983,061,03000000000000044426,201400,03,01,20140205,5020001,202311
983,061,03000000000000044427,201400,03,01,20140205,5020001,202311
983,061,03000000000000044428,201400,03,01,20140205,5020001,202311
983,061,03000000000000044429,201400,03,01,20140205,5020001,202311
983,061,03000000000000044453,201400,03,01,20140205,5020001,202311
983,061,03000000000000044399,201400,03,01,20140205,5020001,202311
983,061,03000000000000044400,201400,03,01,20140205,5020001,202311
983,061,03000000000000044401,201400,03,01,20140205,5020001,202311
983,061,03000000000000044402,201400,03,01,20140205,5020001,202311
983,061,03000000000000044403,201400,03,01,20140205,5020001,202311
983,061,03000000000000044404,201400,03,01,20140205,5020001,202311
983,061,03000000000000044405,201400,03,01,20140205,5020001,202311
983,061,03000000000000044406,201400,03,01,20140205,5020001,202311
983,061,03000000000000044407,201400,03,01,20140205,5020001,202311
983,061,03000000000000044812,201400,03,01,20140205,5020001,202311
983,061,03000000000000044813,201400,03,01,20140205,5020001,202311
983,061,03000000000000044814,201400,03,01,20140205,5020001,202311
983,061,03000000000000044815,201400,03,01,20140205,5020001,202311
983,061,03000000000000044816,201400,03,01,20140205,5020001,202311
983,061,03000000000000044817,201400,03,01,20140205,5020001,202311
983,061,03000000000000044818,201400,03,01,20140205,5020001,202311
983,061,03000000000000044819,201400,03,01,20140205,5020001,202311
983,061,03000000000000044820,201400,03,01,20140205,5020001,202311
983,061,03000000000000044821,201400,03,01,20140205,5020001,202311
983,061,03000000000000044822,201400,03,01,20140205,5020001,202311
983,061,03000000000000044823,201400,03,01,20140205,5020001,202311
983,061,03000000000000044824,201400,03,01,20140205,5020001,202311
983,061,03000000000000044825,201400,03,01,20140205,5020001,202311
983,061,03000000000000044826,201400,03,01,20140205,5020001,202311
983,061,03000000000000044827,201400,03,01,20140205,5020001,202311
983,061,03000000000000044828,201400,03,01,20140205,5020001,202311
983,061,03000000000000044829,201400,03,01,20140205,5020001,202311
983,061,03000000000000044830,201400,03,01,20140205,5020001,202311
983,061,03000000000000044831,201400,03,01,20140205,5020001,202311
983,061,03000000000000046861,201400,03,01,20140205,5020001,202311
983,061,03000000000000047004,201400,03,01,20140205,5020001,202311
983,061,03000000000000047012,201400,03,01,20140205,5020001,202311
983,061,03000000000000047038,201400,03,01,20140205,5020001,202311
983,061,03000000000000047066,201400,03,01,20140205,5020001,202311
983,061,03000000000000047079,201400,03,01,20140205,5020001,202311
983,061,03000000000000047085,201400,03,01,20140205,5020001,202311
983,061,03000000000000047212,201400,03,01,20140205,5020001,202311
983,061,03000000000000047213,201400,03,01,20140205,5020001,202311
983,061,03000000000000047219,201400,03,01,20140205,5020001,202311
983,061,03000000000000047409,201400,03,01,20140205,5020001,202311
983,061,03000000000000055943,201700,03,01,20170620,20060001,202311
983,061,03000000000000055944,201700,03,01,20170620,20060001,202311
983,061,03000000000000055945,201700,03,01,20170620,20060001,202311
983,061,03000000000000055947,201700,03,01,20170620,20060001,202311
983,061,03000000000000055949,201700,03,01,20170620,20060001,202311
983,061,03000000000000047284,201400,03,01,20140205,5020001,202311
983,061,03000000000000047456,201400,03,01,20140205,5020001,202311
983,061,03000000000000056495,201700,03,01,20170620,20060002,202311
983,061,05000000000000057680,201700,05,01,20171114,14110006,202311
983,061,05000000000000057696,201700,05,01,20171114,14110006,202311
983,061,05000000000000057697,201700,05,01,20171114,14110006,202311
983,061,05000000000000057698,201700,05,01,20171114,14110006,202311
983,061,05000000000000058281,201700,05,01,20171114,14110006,202311
983,061,03000000000000046758,201400,03,01,20140205,5020001,202311
983,061,03000000000000047029,201400,03,01,20140205,5020001,202311
983,061,03000000000000056633,201700,03,01,20170620,20060002,202311
983,061,03000000000000056662,201700,03,01,20170620,20060002,202311
983,061,05000000000000057700,201700,05,01,20171114,14110006,202311
983,061,03000000000000046777,201400,03,01,20140205,5020001,202311
983,061,03000000000000055777,201700,03,01,20170620,20060001,202311
983,061,03000000000000056622,201700,03,01,20170620,20060002,202311
983,061,03000000000000056642,201700,03,01,20170620,20060002,202311
983,061,03000000000000056646,201700,03,01,20170620,20060002,202311
983,061,05000000000000057677,201700,05,01,20171114,14110006,202311
983,061,05000000000000057678,201700,05,01,20171114,14110006,202311
983,061,03000000000000044852,201400,03,01,20140205,5020001,202311
983,061,03000000000000044874,201400,03,01,20140205,5020001,202311
983,061,03000000000000046383,201400,03,01,20140205,5020001,202311
983,061,03000000000000046413,201400,03,01,20140205,5020001,202311
983,061,03000000000000046431,201400,03,01,20140205,5020001,202311
983,061,03000000000000046433,201400,03,01,20140205,5020001,202311
983,061,03000000000000046495,201400,03,01,20140205,5020001,202311
983,061,03000000000000046511,201400,03,01,20140205,5020001,202311
983,061,03000000000000046523,201400,03,01,20140205,5020001,202311
983,061,03000000000000046525,201400,03,01,20140205,5020001,202311
983,061,03000000000000046529,201400,03,01,20140205,5020001,202311
983,061,03000000000000044868,201400,03,01,20140205,5020001,202311
983,061,03000000000000046385,201400,03,01,20140205,5020001,202311
983,061,03000000000000046387,201400,03,01,20140205,5020001,202311
983,061,03000000000000046389,201400,03,01,20140205,5020001,202311
983,061,03000000000000046409,201400,03,01,20140205,5020001,202311
983,061,03000000000000046411,201400,03,01,20140205,5020001,202311
983,061,03000000000000046463,201400,03,01,20140205,5020001,202311
983,061,03000000000000046465,201400,03,01,20140205,5020001,202311
983,061,03000000000000046513,201400,03,01,20140205,5020001,202311
983,061,03000000000000046527,201400,03,01,20140205,5020001,202311
983,061,03000000000000053667,201600,03,01,20161229,29120002,202311
983,061,03000000000000053668,201600,03,01,20161229,29120002,202311
983,061,03000000000000053669,201600,03,01,20161229,29120002,202311
983,061,03000000000000053670,201600,03,01,20161229,29120002,202311
983,061,03000000000000053671,201600,03,01,20161229,29120002,202311
983,061,03000000000000053672,201600,03,01,20161229,29120002,202311
983,061,03000000000000053673,201600,03,01,20161229,29120002,202311
983,061,03000000000000053674,201600,03,01,20161229,29120002,202311
983,061,03000000000000053675,201600,03,01,20161229,29120002,202311
983,061,03000000000000053676,201600,03,01,20161229,29120002,202311
983,061,03000000000000053677,201600,03,01,20161229,29120002,202311
983,061,03000000000000053678,201600,03,01,20161229,29120002,202311
983,061,03000000000000053679,201600,03,01,20161229,29120002,202311
983,061,03000000000000053680,201600,03,01,20161229,29120002,202311
983,061,03000000000000053681,201600,03,01,20161229,29120002,202311
983,061,03000000000000053682,201600,03,01,20161229,29120002,202311
983,061,03000000000000053683,201600,03,01,20161229,29120002,202311
983,061,03000000000000053684,201600,03,01,20161229,29120002,202311
983,061,03000000000000053685,201600,03,01,20161229,29120002,202311
983,061,03000000000000053686,201600,03,01,20161229,29120002,202311
983,061,03000000000000053687,201600,03,01,20161229,29120002,202311
983,061,03000000000000053689,201600,03,01,20161229,29120002,202311
983,061,03000000000000053693,201600,03,01,20161229,29120002,202311
983,061,03000000000000053694,201600,03,01,20161229,29120002,202311
983,061,03000000000000053695,201600,03,01,20161229,29120002,202311
983,061,03000000000000053696,201600,03,01,20161229,29120002,202311
983,061,03000000000000053697,201600,03,01,20161229,29120002,202311
983,061,03000000000000053698,201600,03,01,20161229,29120002,202311
983,061,03000000000000053699,201600,03,01,20161229,29120002,202311
983,061,03000000000000053700,201600,03,01,20161229,29120002,202311
983,061,03000000000000053801,201600,03,01,20161229,29120002,202311
983,061,03000000000000053802,201600,03,01,20161229,29120002,202311
983,061,03000000000000053803,201600,03,01,20161229,29120002,202311
983,061,03000000000000053804,201600,03,01,20161229,29120002,202311
983,061,03000000000000053805,201600,03,01,20161229,29120002,202311
983,061,03000000000000053806,201600,03,01,20161229,29120002,202311
983,061,03000000000000053807,201600,03,01,20161229,29120002,202311
983,061,03000000000000053808,201600,03,01,20161229,29120002,202311
983,061,03000000000000053809,201600,03,01,20161229,29120002,202311
983,061,03000000000000053810,201600,03,01,20161229,29120002,202311
983,061,03000000000000053811,201600,03,01,20161229,29120002,202311
983,061,03000000000000053812,201600,03,01,20161229,29120002,202311
983,061,03000000000000053813,201600,03,01,20161229,29120002,202311
983,061,03000000000000053814,201600,03,01,20161229,29120002,202311
983,061,03000000000000053815,201600,03,01,20161229,29120002,202311
983,061,03000000000000053816,201600,03,01,20161229,29120002,202311
983,061,03000000000000053817,201600,03,01,20161229,29120002,202311
983,061,03000000000000053818,201600,03,01,20161229,29120002,202311
983,061,03000000000000053819,201600,03,01,20161229,29120002,202311
983,061,03000000000000053820,201600,03,01,20161229,29120002,202311
983,061,03000000000000053821,201600,03,01,20161229,29120002,202311
